sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
30.73,['note_on'],[0],[53],[49],p,0,1,0,0,0,0
30.846,['note_on'],[0],[60],[63],mp,0,1,0,0,0,0
30.995,['note_on'],[0],[65],[67],mp,0,1,0,0,0,0
31.12,['note_on'],[0],[69],[61],p,0,1,0,0,0,0
31.245,['note_on'],[0],[65],[63],mp,0,1,0,0,0,0
31.362,['note_on'],[0],[60],[59],p,0,1,0,0,0,0
31.465,['note_on'],[0],[65],[54],p,0,1,0,0,120,0
31.591,['note_on'],[0],[50],[73],mp,0,1,0,0,"[110, 98, 86, 66, 48, 28, 4, 0]",0
31.698,['note_on'],[0],[53],[55],p,0,1,0,0,"[1, 8, 18, 26, 32, 38, 46, 50, 52, 56, 58, 60, 62, 65, 68, 70, 74]",0
31.803,['note_on'],[0],[59],[70],mp,0,1,0,0,"[76, 80, 84, 86, 88, 90, 94, 96, 98, 100, 102, 106, 108, 110, 112, 114, 116]",0
31.91,['note_on'],[0],[62],[73],mp,0,1,0,0,"[118, 120, 122, 124, 126, 127]",0
32.019,['note_on'],[0],[67],[89],f,1,1,0,0,0,0
32.127,['note_on'],[0],[59],[65],mp,0,1,0,0,0,0
32.289,['note_on'],[0],[62],[61],p,0,1,0,0,0,0
32.403,['note_on'],[0],[67],[79],mf,1,1,0,0,0,0
32.504,['note_on'],[0],[50],[65],mp,0,1,0,0,"[124, 112]",0
32.605,[],[],[],[],,0,0,0,0,"[98, 82, 64, 44, 26, 10, 0, 2, 6, 14]",0
32.705,['note_on'],[0],[53],[59],p,0,1,0,0,"[20, 28, 36, 44, 52, 56, 60, 65, 70, 72, 76, 80, 84, 88, 90, 92]",0
32.811,['note_on'],[0],[67],[73],mp,0,1,0,0,"[94, 98, 100, 102, 104, 108, 110, 112, 114, 116, 118, 122, 124, 126]",0
32.933,['note_on'],[0],[71],[73],mp,0,1,0,0,127,0
33.074,['note_on'],[0],[74],[85],mf,1,1,0,0,0,0
33.227,['note_on'],[0],[79],[89],f,1,1,0,0,0,0
33.333,['note_on'],[0],[74],[83],mf,1,1,0,0,0,0
33.465,['note_on'],[0],[71],[77],mf,1,1,0,0,0,0
33.588,"['note_on', 'note_on']","[0, 0]","[50, 43]","[85, 75]",mf,1,2,0,0,"[124, 112, 98, 80, 60, 36, 12, 0]",0
33.693,[],[],[],[],,0,0,0,0,"[2, 12, 20, 32, 40, 48, 54, 58, 62, 65, 66, 70, 72, 74, 76]",0
33.797,['note_on'],[0],[67],[69],mp,0,1,0,0,"[78, 84, 86, 88, 92, 94, 96, 98, 100, 102, 104, 108, 110]",0
33.903,[],[],[],[],,0,0,0,0,"[112, 114, 116, 118, 120, 122, 124, 126]",0
34.067,['note_on'],[0],[72],[46],pp,0,1,0,0,127,0
34.177,['note_on'],[0],[67],[65],mp,0,1,0,0,0,0
34.304,['note_on'],[0],[64],[49],p,0,1,0,0,0,0
34.408,['note_on'],[0],[67],[47],pp,0,1,0,0,0,0
34.592,"['note_on', 'note_on']","[0, 0]","[52, 43]","[61, 54]",p,0,2,0,0,"[122, 110, 98, 80, 60, 6, 0]",0
34.693,['note_on'],[0],[64],[50],p,0,1,0,0,"[6, 16, 24, 32, 36, 42, 48, 50, 54, 56, 58, 60, 64, 65, 66, 70]",0
34.798,['note_on'],[0],[67],[61],p,0,1,0,0,"[72, 74, 78, 82, 86, 90, 94, 96, 100, 104, 106, 110, 112, 114, 118, 120, 122]",0
34.999,['note_on'],[0],[72],[65],mp,0,1,0,0,"[124, 126, 127]",0
35.116,['note_on'],[0],[64],[49],p,0,1,0,0,0,0
35.248,['note_on'],[0],[67],[51],p,0,1,0,0,0,0
35.405,['note_on'],[0],[72],[58],p,0,1,0,0,0,0
35.511,['note_on'],[0],[48],[70],mp,0,1,0,0,"[114, 98, 80, 60, 36, 14, 0]",0
35.619,['note_on'],[0],[53],[67],mp,0,1,0,0,"[4, 10, 18, 26, 32, 36, 42, 46, 50, 52, 56, 58, 60, 62, 65, 70, 72]",0
35.728,['note_on'],[0],[60],[57],p,0,1,0,0,"[78, 82, 88, 92, 96, 100, 106, 110, 114, 118, 122, 124, 127]",0
35.876,['note_on'],[0],[65],[58],p,0,1,0,0,0,0
36.029,['note_on'],[0],[69],[67],mp,0,1,0,0,0,0
36.17,['note_on'],[0],[65],[61],p,0,1,0,0,0,0
36.296,['note_on'],[0],[60],[54],p,0,1,0,0,0,0
36.397,['note_on'],[0],[65],[49],p,0,1,0,0,124,0
36.54,['note_on'],[0],[48],[59],p,0,1,0,0,"[114, 104, 90, 76, 60, 40, 18, 0]",0
36.642,['note_on'],[0],[53],[54],p,0,1,0,0,"[4, 12, 20, 26, 32, 38, 42, 48, 50, 52, 56, 58, 60, 62, 64, 66, 70]",0
36.746,['note_on'],[0],[60],[46],pp,0,1,0,0,"[74, 78, 82, 86, 90, 94, 98, 100, 104, 108, 110, 114, 116, 118, 120, 124]",0
36.874,['note_on'],[0],[65],[50],p,0,1,0,0,"[126, 127]",0
36.981,['note_on'],[0],[69],[61],p,0,1,0,0,0,0
37.131,['note_on'],[0],[60],[50],p,0,1,0,0,0,0
37.267,['note_on'],[0],[65],[54],p,0,1,0,0,0,0
37.393,['note_on'],[0],[69],[54],p,0,1,0,0,0,0
37.521,['note_on'],[0],[47],[54],p,0,1,0,0,"[120, 106, 92, 74, 56, 36, 16, 1, 0]",0
37.626,['note_on'],[0],[55],[47],pp,0,1,0,0,"[8, 16, 26, 32, 40, 48, 52, 56, 60, 64, 66, 70, 74, 76, 78, 80, 82]",0
37.728,['note_on'],[0],[70],[64],mp,0,1,0,0,"[84, 86, 88, 92, 96, 98, 100, 102, 104, 106, 110, 112, 114, 116]",0
37.857,[],[],[],[],,0,0,0,0,"[118, 120, 124, 126, 127]",0
37.98,['note_on'],[0],[72],[54],p,0,1,0,0,0,0
38.084,['note_on'],[0],[76],[61],p,0,1,0,0,0,0
38.202,['note_on'],[0],[70],[75],mf,0,1,0,0,0,0
38.336,['note_on'],[0],[72],[57],p,0,1,0,0,0,0
38.492,['note_on'],[0],[76],[70],mp,0,1,0,0,0,0
38.625,['note_on'],[0],[47],[57],p,0,1,0,0,"[124, 114, 100, 88, 70, 50, 0]",0
38.739,['note_on'],[0],[55],[47],pp,0,1,0,0,0,0
38.853,['note_on'],[0],[59],[55],p,0,1,0,0,"[12, 28, 44, 60, 72, 88, 100, 110, 120, 127]",0
39.003,['note_on'],[0],[62],[45],pp,0,1,0,0,0,0
39.103,['note_on'],[0],[67],[87],mf,1,1,0,0,0,0
39.21,['note_on'],[0],[59],[54],p,0,1,0,0,0,0
39.314,['note_on'],[0],[62],[55],p,0,1,0,0,0,0
39.432,['note_on'],[0],[67],[75],mf,0,1,0,0,0,0
39.616,['note_on'],[0],[41],[59],p,0,1,0,0,"[118, 108, 94, 78, 60, 36, 0]",0
