sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
18.753,['note_on'],[0],[62],[53],p,0,1,0,0,0,0
18.871,['note_on'],[0],[66],[50],p,0,1,0,0,0,0
18.997,['note_on'],[0],[72],[50],p,0,1,0,0,0,0
19.106,['note_on'],[0],[50],[45],pp,0,1,0,0,"[104, 78, 4, 0]",0
19.278,['note_on'],[0],[57],[42],pp,0,1,0,0,"[1, 16, 34, 56, 70, 88, 100, 110, 120, 124, 126, 127]",0
19.415,['note_on'],[0],[62],[54],p,0,1,0,0,0,0
19.551,['note_on'],[0],[66],[59],p,0,1,0,0,0,0
19.777,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[72, 71, 62]","[50, 53, 56]",p,0,3,0,0,0,0
19.897,['note_on'],[0],[66],[64],mp,0,1,0,0,0,0
20.021,['note_on'],[0],[71],[78],mf,1,1,0,0,0,0
20.176,['note_on'],[0],[55],[50],p,0,1,0,0,"[122, 102, 76, 1, 0]",0
20.283,['note_on'],[0],[59],[46],pp,0,1,0,0,"[14, 34, 56, 74, 90, 104, 114, 120, 126]",0
20.406,['note_on'],[0],[62],[58],p,0,1,0,0,127,0
20.527,['note_on'],[0],[67],[63],mp,0,1,0,0,0,0
20.646,['note_on'],[0],[70],[62],mp,0,1,0,0,0,0
20.753,['note_on'],[0],[62],[52],p,0,1,0,0,0,0
20.89,['note_on'],[0],[67],[61],p,0,1,0,0,0,0
21.033,['note_on'],[0],[69],[61],p,0,1,0,0,0,0
21.167,['note_on'],[0],[55],[59],p,0,1,0,0,"[120, 98, 48, 2, 0]",0
21.272,['note_on'],[0],[59],[54],p,0,1,0,0,"[4, 26, 48, 66, 84, 98, 110, 120, 126, 127]",0
21.395,['note_on'],[0],[62],[59],p,0,1,0,0,0,0
21.528,['note_on'],[0],[67],[71],mp,0,1,0,0,0,0
21.654,['note_on'],[0],[71],[78],mf,1,1,0,0,0,0
21.766,['note_on'],[0],[62],[63],mp,0,1,0,0,0,0
21.884,['note_on'],[0],[67],[65],mp,0,1,0,0,0,0
22.031,['note_on'],[0],[71],[63],mp,0,1,0,0,0,0
22.157,['note_on'],[0],[55],[58],p,0,1,0,0,0,0
22.284,['note_on'],[0],[58],[56],p,0,1,0,0,"[120, 100, 44, 16, 0]",0
22.406,['note_on'],[0],[64],[61],p,0,1,0,0,"[14, 34, 56, 74, 90, 102, 114, 120, 126, 127]",0
22.529,['note_on'],[0],[67],[66],mp,0,1,0,0,0,0
22.647,['note_on'],[0],[71],[48],pp,0,1,0,0,0,0
22.79,['note_on'],[0],[64],[59],p,0,1,0,0,0,0
22.912,['note_on'],[0],[67],[53],p,0,1,0,0,0,0
23.055,['note_on'],[0],[73],[77],mf,1,1,0,0,0,0
23.157,['note_on'],[0],[55],[71],mp,0,1,0,0,"[108, 80, 52, 2]",0
23.258,['note_on'],[0],[58],[50],p,0,1,0,0,"[0, 1, 16, 34]",0
23.418,['note_on'],[0],[64],[65],mp,0,1,0,0,"[56, 72, 90, 104, 118, 126, 127]",0
23.536,['note_on'],[0],[67],[65],mp,0,1,0,0,0,0
23.66,['note_on'],[0],[74],[84],mf,1,1,0,0,0,0
23.798,['note_on'],[0],[64],[65],mp,0,1,0,0,0,0
23.945,['note_on'],[0],[67],[52],p,0,1,0,0,0,0
24.058,['note_on'],[0],[72],[58],p,0,1,0,0,0,0
24.169,['note_on'],[0],[53],[49],p,0,1,0,0,"[60, 36, 12, 0]",0
24.27,['note_on'],[0],[57],[46],pp,0,1,0,0,"[10, 34, 58, 80]",0
24.406,['note_on'],[0],[62],[58],p,0,1,0,0,"[98, 114, 126, 127]",0
24.524,['note_on'],[0],[69],[66],mp,0,1,0,0,0,0
24.634,['note_on'],[0],[74],[84],mf,1,1,0,0,0,0
24.762,['note_on'],[0],[62],[81],mf,1,1,0,0,0,0
24.891,['note_on'],[0],[69],[66],mp,0,1,0,0,0,0
25.032,['note_on'],[0],[74],[74],mp,0,1,0,0,0,0
25.166,['note_on'],[0],[53],[71],mp,0,1,0,0,"[110, 92, 74, 52, 28, 4, 0]",0
25.29,['note_on'],[0],[57],[65],mp,0,1,0,0,"[12, 54, 70, 88, 100, 114, 124, 127]",0
25.416,['note_on'],[0],[60],[58],p,0,1,0,0,0,0
25.532,['note_on'],[0],[66],[56],p,0,1,0,0,0,0
