sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
45.236,['note_on'],[0],[53],[55],p,0,1,0,0,"[4, 18, 30, 42, 54, 62, 70]",0
45.372,['note_on'],[0],[59],[55],p,0,1,0,0,"[78, 86, 90, 98, 104, 112, 120, 126, 127]",0
45.494,['note_on'],[0],[60],[56],p,0,1,0,0,0,0
45.615,['note_on'],[0],[62],[57],p,0,1,0,0,0,0
45.717,['note_on'],[0],[59],[56],p,0,1,0,0,0,0
45.892,['note_on'],[0],[60],[61],p,0,1,0,0,0,0
46.033,['note_on'],[0],[62],[60],p,0,1,0,0,0,0
46.156,['note_on'],[0],[43],[61],p,0,1,0,0,"[110, 90, 64, 32, 2, 0]",0
46.261,['note_on'],[0],[53],[55],p,0,1,0,0,"[2, 16, 28, 40, 52]",0
46.407,['note_on'],[0],[55],[59],p,0,1,0,0,"[64, 72, 84, 92, 102, 112, 124, 127]",0
46.553,['note_on'],[0],[59],[67],mp,0,1,0,0,0,0
46.674,['note_on'],[0],[62],[59],p,0,1,0,0,0,0
46.803,['note_on'],[0],[55],[56],p,0,1,0,0,0,0
46.93,['note_on'],[0],[59],[61],p,0,1,0,0,0,0
47.065,['note_on'],[0],[62],[59],p,0,1,0,0,0,0
47.196,['note_on'],[0],[43],[65],mp,0,1,0,0,"[108, 84, 56, 20, 0]",0
47.296,['note_on'],[0],[53],[57],p,0,1,0,0,"[10, 38, 52, 62, 70, 80, 88]",0
47.436,['note_on'],[0],[55],[60],p,0,1,0,0,"[96, 104, 114, 122, 127]",0
47.57,['note_on'],[0],[59],[67],mp,0,1,0,0,0,0
47.671,['note_on'],[0],[62],[65],mp,0,1,0,0,0,0
47.818,['note_on'],[0],[55],[59],p,0,1,0,0,0,0
47.949,['note_on'],[0],[59],[76],mf,1,1,0,0,0,0
48.056,['note_on'],[0],[62],[60],p,0,1,0,0,0,0
48.194,['note_on'],[0],[43],[69],mp,0,1,0,0,"[126, 110, 92, 44, 0]",0
48.298,['note_on'],[0],[52],[59],p,0,1,0,0,"[12, 28, 36, 50, 58]",0
48.438,['note_on'],[0],[55],[61],p,0,1,0,0,"[66, 74, 84, 90, 98, 108, 116, 126, 127]",0
48.597,['note_on'],[0],[60],[71],mp,0,1,0,0,0,0
48.705,['note_on'],[0],[64],[71],mp,0,1,0,0,0,0
48.839,['note_on'],[0],[55],[61],p,0,1,0,0,0,0
48.973,['note_on'],[0],[60],[61],p,0,1,0,0,0,0
49.078,['note_on'],[0],[64],[61],p,0,1,0,0,0,0
49.226,['note_on'],[0],[43],[69],mp,0,1,0,0,"[126, 108, 60, 26, 0]",0
49.328,['note_on'],[0],[52],[59],p,0,1,0,0,"[8, 20, 28, 36, 48, 56, 64, 70, 78, 86]",0
49.446,['note_on'],[0],[55],[63],mp,0,1,0,0,"[92, 100, 110, 120, 127]",0
49.562,['note_on'],[0],[60],[65],mp,0,1,0,0,0,0
49.689,['note_on'],[0],[64],[67],mp,0,1,0,0,0,0
49.827,['note_on'],[0],[55],[63],mp,0,1,0,0,0,0
49.957,['note_on'],[0],[60],[69],mp,0,1,0,0,0,0
50.062,['note_on'],[0],[64],[65],mp,0,1,0,0,0,0
50.202,['note_on'],[0],[43],[67],mp,0,1,0,0,"[120, 66, 2, 0]",0
50.302,['note_on'],[0],[50],[65],mp,0,1,0,0,"[4, 12, 26, 34, 46, 56, 65]",0
50.435,['note_on'],[0],[55],[61],p,0,1,0,0,"[74, 82, 90, 96, 104, 112, 120, 127]",0
50.547,['note_on'],[0],[60],[63],mp,0,1,0,0,0,0
50.677,['note_on'],[0],[65],[78],mf,1,1,0,0,0,0
50.796,['note_on'],[0],[55],[69],mp,0,1,0,0,0,0
50.925,['note_on'],[0],[60],[71],mp,0,1,0,0,0,0
51.049,['note_on'],[0],[65],[73],mp,0,1,0,0,0,0
51.191,['note_on'],[0],[43],[80],mf,1,1,0,0,"[116, 100, 84, 0]",0
51.296,['note_on'],[0],[50],[76],mf,1,1,0,0,"[8, 20, 36]",0
51.428,['note_on'],[0],[55],[71],mp,0,1,0,0,"[50, 60, 70, 80, 88, 98, 106, 114, 124, 127]",0
51.557,['note_on'],[0],[60],[67],mp,0,1,0,0,0,0
51.67,['note_on'],[0],[65],[76],mf,1,1,0,0,0,0
51.793,['note_on'],[0],[55],[69],mp,0,1,0,0,0,0
51.922,['note_on'],[0],[60],[73],mp,0,1,0,0,0,0
52.046,['note_on'],[0],[65],[80],mf,1,1,0,0,0,0
52.17,['note_on'],[0],[43],[78],mf,1,1,0,0,"[122, 100, 78, 0]",0
52.272,['note_on'],[0],[50],[71],mp,0,1,0,0,10,0
52.41,['note_on'],[0],[55],[71],mp,0,1,0,0,"[36, 50, 58, 66, 74, 82, 88, 96, 104, 112, 120, 127]",0
52.531,['note_on'],[0],[59],[76],mf,1,1,0,0,0,0
52.639,['note_on'],[0],[65],[76],mf,1,1,0,0,0,0
52.771,['note_on'],[0],[55],[65],mp,0,1,0,0,0,0
52.903,['note_on'],[0],[59],[73],mp,0,1,0,0,0,0
53.022,['note_on'],[0],[65],[80],mf,1,1,0,0,0,0
53.142,['note_on'],[0],[43],[78],mf,1,1,0,0,"[116, 98, 80, 56, 30, 0]",0
53.246,['note_on'],[0],[50],[69],mp,0,1,0,0,"[4, 16, 28]",0
53.384,['note_on'],[0],[55],[76],mf,1,1,0,0,"[38, 52, 60, 70, 78, 86, 94, 100, 110, 118, 126, 127]",0
53.509,['note_on'],[0],[59],[78],mf,1,1,0,0,0,0
53.634,['note_on'],[0],[65],[80],mf,1,1,0,0,0,0
53.76,['note_on'],[0],[55],[73],mp,0,1,0,0,0,0
53.885,['note_on'],[0],[59],[84],mf,1,1,0,0,0,0
54.007,['note_on'],[0],[65],[84],mf,1,1,0,0,0,0
54.129,['note_on'],[0],[43],[71],mp,0,1,0,0,"[114, 92, 66, 0]",0
54.248,['note_on'],[0],[51],[59],p,0,1,0,0,0,0
54.359,['note_on'],[0],[57],[67],mp,0,1,0,0,0,0
54.512,['note_on'],[0],[60],[80],mf,1,1,0,0,"[6, 22, 30, 42, 54, 64, 74, 84, 92, 102, 112, 124, 127]",0
54.627,['note_on'],[0],[66],[83],mf,1,1,0,0,0,0
54.736,['note_on'],[0],[57],[67],mp,0,1,0,0,0,0
54.876,['note_on'],[0],[60],[76],mf,1,1,0,0,0,0
55.002,['note_on'],[0],[66],[85],mf,1,1,0,0,0,0
55.122,['note_on'],[0],[43],[71],mp,0,1,0,0,"[120, 106, 86, 64, 0]",0
55.224,['note_on'],[0],[51],[72],mp,0,1,0,0,"[1, 16, 30, 46]",0
55.377,['note_on'],[0],[57],[78],mf,1,1,0,0,"[58, 70, 78, 90, 98, 106, 116, 126, 127]",0
55.503,['note_on'],[0],[60],[69],mp,0,1,0,0,0,0
55.604,['note_on'],[0],[66],[81],mf,1,1,0,0,0,0
55.754,['note_on'],[0],[57],[71],mp,0,1,0,0,0,0
55.875,['note_on'],[0],[60],[80],mf,1,1,0,0,0,0
55.978,['note_on'],[0],[66],[81],mf,1,1,0,0,0,0
56.11,['note_on'],[0],[43],[76],mf,1,1,0,0,"[106, 84, 20, 0]",0
56.215,['note_on'],[0],[52],[67],mp,0,1,0,0,"[12, 30, 42, 56, 66, 76, 86, 92]",0
56.339,['note_on'],[0],[55],[76],mf,1,1,0,0,"[100, 108, 116, 124, 127]",0
56.455,['note_on'],[0],[60],[73],mp,0,1,0,0,0,0
56.6,['note_on'],[0],[67],[84],mf,1,1,0,0,0,0
56.748,['note_on'],[0],[55],[78],mf,1,1,0,0,0,0
56.88,['note_on'],[0],[60],[78],mf,1,1,0,0,0,0
57.004,['note_on'],[0],[67],[89],f,1,1,0,0,0,0
57.127,['note_on'],[0],[43],[78],mf,1,1,0,0,"[110, 90, 64, 32, 1, 0]",0
57.232,['note_on'],[0],[52],[69],mp,0,1,0,0,"[2, 16, 28, 42, 58, 70]",0
57.364,['note_on'],[0],[55],[73],mp,0,1,0,0,"[80, 90, 100, 110, 120, 127]",0
57.486,['note_on'],[0],[60],[71],mp,0,1,0,0,0,0
57.599,['note_on'],[0],[67],[89],f,1,1,0,0,0,0
57.74,['note_on'],[0],[55],[80],mf,1,1,0,0,0,0
57.884,['note_on'],[0],[60],[80],mf,1,1,0,0,0,0
57.995,['note_on'],[0],[67],[84],mf,1,1,0,0,0,0
58.117,['note_on'],[0],[43],[76],mf,1,1,0,0,"[116, 98, 78, 54, 24, 0]",0
58.245,['note_on'],[0],[50],[71],mp,0,1,0,0,0,0
58.349,['note_on'],[0],[55],[67],mp,0,1,0,0,"[1, 10, 34, 44, 56, 64, 70, 78, 86, 92, 98, 104, 112, 118, 124]",0
58.484,['note_on'],[0],[60],[65],mp,0,1,0,0,127,0
58.596,['note_on'],[0],[65],[69],mp,0,1,0,0,0,0
58.732,['note_on'],[0],[55],[59],p,0,1,0,0,0,0
58.848,['note_on'],[0],[60],[65],mp,0,1,0,0,0,0
59.005,['note_on'],[0],[65],[63],mp,0,1,0,0,0,0
59.131,['note_on'],[0],[43],[67],mp,0,1,0,0,"[116, 100, 86, 65, 0]",0
59.234,['note_on'],[0],[50],[60],p,0,1,0,0,2,0
59.364,['note_on'],[0],[55],[59],p,0,1,0,0,"[12, 34, 46, 56, 65, 74, 82, 90, 98, 106, 116, 126, 127]",0
59.507,['note_on'],[0],[60],[59],p,0,1,0,0,0,0
59.639,['note_on'],[0],[65],[63],mp,0,1,0,0,0,0
59.77,['note_on'],[0],[55],[65],mp,0,1,0,0,0,0
59.897,['note_on'],[0],[60],[63],mp,0,1,0,0,0,0
60.02,['note_on'],[0],[65],[61],p,0,1,0,0,0,0
60.151,['note_on'],[0],[43],[60],p,0,1,0,0,"[126, 112, 98, 78, 56, 1, 0]",0
60.253,['note_on'],[0],[50],[59],p,0,1,0,0,"[8, 20]",0
60.393,['note_on'],[0],[55],[57],p,0,1,0,0,"[32, 46, 58, 66, 74, 84, 90, 98, 106, 116, 126, 127]",0
60.509,['note_on'],[0],[59],[61],p,0,1,0,0,0,0
60.645,['note_on'],[0],[65],[63],mp,0,1,0,0,0,0
60.769,['note_on'],[0],[55],[57],p,0,1,0,0,0,0
60.9,['note_on'],[0],[59],[60],p,0,1,0,0,0,0
61.028,['note_on'],[0],[65],[65],mp,0,1,0,0,0,0
61.153,['note_on'],[0],[43],[67],mp,0,1,0,0,"[118, 100, 82, 60, 0]",0
61.254,['note_on'],[0],[50],[63],mp,0,1,0,0,0,0
61.399,['note_on'],[0],[55],[65],mp,0,1,0,0,"[1, 10, 20, 32, 46, 58, 66, 76, 86, 96, 104, 114, 124, 127]",0
61.518,['note_on'],[0],[59],[67],mp,0,1,0,0,0,0
61.619,['note_on'],[0],[65],[63],mp,0,1,0,0,0,0
61.768,['note_on'],[0],[55],[60],p,0,1,0,0,0,0
61.885,['note_on'],[0],[59],[65],mp,0,1,0,0,0,0
62.009,['note_on'],[0],[65],[65],mp,0,1,0,0,0,0
62.133,['note_on'],[0],[36],[57],p,0,1,0,0,"[120, 100, 80, 58, 30, 1, 0]",0
62.256,['note_on'],[0],[48],[53],p,0,1,0,0,0,0
62.356,['note_on'],[0],[55],[56],p,0,1,0,0,"[8, 20, 28, 40, 52, 62, 72, 84, 92, 102, 112, 120]",0
62.492,['note_on'],[0],[58],[59],p,0,1,0,0,127,0
62.599,['note_on'],[0],[64],[53],p,0,1,0,0,0,0
62.755,['note_on'],[0],[55],[52],p,0,1,0,0,0,0
62.885,['note_on'],[0],[58],[61],p,0,1,0,0,0,0
63.004,['note_on'],[0],[64],[61],p,0,1,0,0,0,0
63.122,['note_on'],[0],[36],[60],p,0,1,0,0,"[114, 96, 76, 56, 30, 0]",0
63.227,['note_on'],[0],[48],[56],p,0,1,0,0,0,0
63.344,['note_on'],[0],[55],[61],p,0,1,0,0,"[4, 14, 26, 36, 48, 58, 66, 76, 86, 94, 102, 112, 120, 127]",0
63.477,['note_on'],[0],[58],[59],p,0,1,0,0,0,0
63.608,['note_on'],[0],[64],[59],p,0,1,0,0,0,0
63.736,['note_on'],[0],[55],[57],p,0,1,0,0,0,0
63.873,['note_on'],[0],[58],[64],mp,0,1,0,0,0,0
63.973,['note_on'],[0],[64],[63],mp,0,1,0,0,0,0
64.127,['note_on'],[0],[36],[57],p,0,1,0,0,"[118, 102, 86, 65, 44, 20, 0]",0
64.25,['note_on'],[0],[48],[59],p,0,1,0,0,0,0
64.359,['note_on'],[0],[53],[61],p,0,1,0,0,"[2, 12, 20, 32, 42, 54, 62, 72, 80, 90, 96, 104, 112, 120, 127]",0
64.508,['note_on'],[0],[57],[69],mp,0,1,0,0,0,0
64.63,['note_on'],[0],[60],[71],mp,0,1,0,0,0,0
64.753,['note_on'],[0],[65],[67],mp,0,1,0,0,0,0
64.859,['note_on'],[0],[60],[65],mp,0,1,0,0,0,0
65.008,['note_on'],[0],[57],[63],mp,0,1,0,0,0,0
65.128,['note_on'],[0],[60],[67],mp,0,1,0,0,0,0
65.239,['note_on'],[0],[57],[61],p,0,1,0,0,0,0
65.36,['note_on'],[0],[53],[67],mp,0,1,0,0,0,0
65.489,['note_on'],[0],[57],[65],mp,0,1,0,0,0,0
65.593,['note_on'],[0],[53],[63],mp,0,1,0,0,0,0
65.699,['note_on'],[0],[50],[67],mp,0,1,0,0,0,0
65.832,['note_on'],[0],[53],[65],mp,0,1,0,0,0,0
65.941,['note_on'],[0],[50],[65],mp,0,1,0,0,0,0
66.049,['note_on'],[0],[36],[67],mp,0,1,0,0,"[124, 80, 0]",0
66.168,['note_on'],[0],[47],[63],mp,0,1,0,0,0,0
66.271,['note_on'],[0],[67],[69],mp,0,1,0,0,2,0
66.372,['note_on'],[0],[71],[76],mf,1,1,0,0,"[10, 18, 20, 28, 32, 36, 42, 50, 56, 60, 66, 72, 78, 82, 86, 90, 92]",0
66.522,['note_on'],[0],[74],[87],mf,1,1,0,0,"[96, 98, 102, 106, 110, 116, 120, 126, 127]",0
66.64,['note_on'],[0],[77],[78],mf,1,1,0,0,0,0
66.749,['note_on'],[0],[74],[76],mf,1,1,0,0,0,0
66.867,['note_on'],[0],[71],[69],mp,0,1,0,0,0,0
66.984,['note_on'],[0],[74],[76],mf,1,1,0,0,0,0
67.095,['note_on'],[0],[71],[67],mp,0,1,0,0,0,0
67.201,['note_on'],[0],[67],[71],mp,0,1,0,0,0,0
67.306,['note_on'],[0],[71],[67],mp,0,1,0,0,0,0
67.442,['note_on'],[0],[62],[65],mp,0,1,0,0,0,0
67.569,['note_on'],[0],[65],[59],p,0,1,0,0,0,0
67.684,['note_on'],[0],[64],[56],p,0,1,0,0,0,0
67.911,['note_on'],[0],[62],[61],p,0,1,0,0,0,0
69.956,"['note_on', 'note_on', 'note_on', 'note_on', 'note_on']","[0, 0, 0, 0, 0]","[48, 36, 67, 72, 64]","[44, 48, 60, 60, 53]",p,0,5,0,0,"[118, 104, 90, 76, 62, 46, 30, 8, 0]",0
0.0,[],[],[],[26],ppp,0,0,0,0,0,0
0.0,[],[],[],[26],ppp,0,0,0,0,0,0
