sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
24.018,['note_on'],[0],[73],[62],mp,0,1,0,0,112,0
24.138,['note_on'],[0],[53],[58],p,0,1,0,0,"[20, 0]",0
24.256,['note_on'],[0],[57],[62],mp,0,1,0,0,"[12, 28, 40, 56, 66, 78, 90, 98, 104, 112, 120, 126, 127]",0
24.383,['note_on'],[0],[62],[58],p,0,1,0,0,0,0
24.501,['note_on'],[0],[68],[59],p,0,1,0,0,0,0
24.615,['note_on'],[0],[74],[64],mp,0,1,0,0,0,0
24.767,['note_on'],[0],[62],[50],p,0,1,0,0,0,0
24.875,['note_on'],[0],[68],[58],p,0,1,0,0,0,0
24.994,['note_on'],[0],[74],[67],mp,0,1,0,0,0,0
25.144,['note_on'],[0],[53],[50],p,0,1,0,0,"[110, 84, 0]",0
25.245,['note_on'],[0],[57],[62],mp,0,1,0,0,"[8, 22, 36, 50, 60, 68, 76, 84, 90, 96, 102, 108, 112, 116, 120, 126]",0
25.384,['note_on'],[0],[62],[71],mp,0,1,0,0,127,0
25.538,['note_on'],[0],[68],[59],p,0,1,0,0,0,0
25.682,['note_on'],[0],[74],[64],mp,0,1,0,0,0,0
25.819,['note_on'],[0],[62],[50],p,0,1,0,0,0,0
25.942,['note_on'],[0],[68],[56],p,0,1,0,0,0,0
26.159,"['note_on', 'note_on']","[0, 0]","[74, 53]","[55, 55]",p,0,2,0,0,"[126, 100, 70, 36, 0]",0
26.261,['note_on'],[0],[56],[57],p,0,1,0,0,"[6, 16, 22, 30, 36, 42, 50, 54, 58, 64, 68, 72, 78]",0
26.368,['note_on'],[0],[62],[50],p,0,1,0,0,"[82, 86, 90, 92, 94, 96, 98, 102, 104, 106, 108, 110]",0
26.47,['note_on'],[0],[65],[50],p,0,1,0,0,"[112, 114, 116, 120, 126, 127]",0
26.599,['note_on'],[0],[71],[62],mp,0,1,0,0,0,0
26.74,['note_on'],[0],[62],[51],p,0,1,0,0,0,0
26.848,['note_on'],[0],[65],[62],mp,0,1,0,0,0,0
27.002,['note_on'],[0],[71],[64],mp,0,1,0,0,0,0
27.151,"['note_on', 'note_on']","[0, 0]","[55, 53]","[59, 51]",p,0,2,0,0,"[90, 58, 22, 0]",0
27.252,['note_on'],[0],[56],[61],p,0,1,0,0,"[2, 14, 26, 36, 50, 60, 68, 76, 86, 90, 96, 102, 108]",0
27.362,['note_on'],[0],[62],[62],mp,0,1,0,0,"[112, 118, 122, 127]",0
27.495,['note_on'],[0],[65],[63],mp,0,1,0,0,0,0
27.625,['note_on'],[0],[71],[64],mp,0,1,0,0,0,0
27.756,['note_on'],[0],[62],[55],p,0,1,0,0,0,0
27.88,['note_on'],[0],[65],[57],p,0,1,0,0,0,0
27.983,['note_on'],[0],[71],[59],p,0,1,0,0,118,0
28.141,"['note_on', 'note_on']","[0, 0]","[52, 50]","[72, 51]",p,0,2,0,0,"[100, 56, 0]",0
28.241,['note_on'],[0],[55],[64],mp,0,1,0,0,"[10, 20, 30, 40, 50, 56, 62, 66, 70, 76, 78, 84, 86]",0
28.35,['note_on'],[0],[60],[55],p,0,1,0,0,"[90, 92, 96, 98, 100, 102, 104, 106, 108]",0
28.451,['note_on'],[0],[67],[62],mp,0,1,0,0,"[106, 104, 100, 98, 94, 90, 86, 78, 65, 54, 38]",0
28.556,['note_on'],[0],[72],[59],p,0,1,0,0,"[22, 8, 0, 1, 6, 14, 18, 22, 26, 30, 42, 52, 64]",0
28.729,['note_on'],[0],[60],[55],p,0,1,0,0,"[76, 90, 100, 106, 112, 114, 118, 120, 124, 127]",0
28.88,['note_on'],[0],[67],[55],p,0,1,0,0,0,0
28.992,['note_on'],[0],[72],[67],mp,0,1,0,0,0,0
29.172,"['note_on', 'note_on']","[0, 0]","[52, 50]","[55, 45]",p,0,2,0,0,"[122, 106, 90, 42, 14, 0]",0
29.278,['note_on'],[0],[55],[54],p,0,1,0,0,"[10, 20, 42, 54, 64, 72, 80, 88, 94, 100, 108]",0
29.399,['note_on'],[0],[60],[52],p,0,1,0,0,"[112, 118, 122, 126, 127]",0
29.524,['note_on'],[0],[67],[59],p,0,1,0,0,0,0
29.658,['note_on'],[0],[72],[59],p,0,1,0,0,0,0
29.766,['note_on'],[0],[60],[51],p,0,1,0,0,0,0
29.908,['note_on'],[0],[67],[57],p,0,1,0,0,0,0
30.024,['note_on'],[0],[72],[59],p,0,1,0,0,0,0
30.159,['note_on'],[0],[52],[64],mp,0,1,0,0,"[120, 102, 54, 20, 0]",0
30.262,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[53, 57, 55]","[51, 47, 50]",p,0,3,0,0,"[1, 10, 20, 28, 38, 50, 60, 66, 76, 84, 90]",0
30.375,[],[],[],[],,0,0,0,0,"[94, 100, 106, 112, 118, 124, 127]",0
30.495,['note_on'],[0],[60],[51],p,0,1,0,0,0,0
30.623,['note_on'],[0],[65],[54],p,0,1,0,0,0,0
30.757,['note_on'],[0],[57],[47],pp,0,1,0,0,0,0
30.876,['note_on'],[0],[60],[47],pp,0,1,0,0,0,0
30.999,['note_on'],[0],[65],[50],p,0,1,0,0,0,0
31.138,['note_on'],[0],[52],[58],p,0,1,0,0,"[118, 92, 60, 0]",0
31.242,['note_on'],[0],[53],[57],p,0,1,0,0,"[8, 18, 30, 38, 50, 58, 65, 72, 80, 88]",0
31.394,['note_on'],[0],[57],[50],p,0,1,0,0,"[94, 102, 108, 114, 120, 126, 127]",0
31.515,['note_on'],[0],[60],[47],pp,0,1,0,0,0,0
31.618,['note_on'],[0],[65],[52],p,0,1,0,0,0,0
31.769,['note_on'],[0],[57],[55],p,0,1,0,0,0,0
31.884,['note_on'],[0],[60],[54],p,0,1,0,0,0,0
31.984,['note_on'],[0],[65],[48],pp,0,1,0,0,126,0
32.128,"['note_on', 'note_on']","[0, 0]","[50, 48]","[63, 47]",p,0,2,0,0,"[108, 84, 20, 0]",0
32.232,['note_on'],[0],[53],[62],mp,0,1,0,0,"[4, 12, 22, 42, 54, 62, 70, 78, 84, 88, 92, 96]",0
32.366,['note_on'],[0],[57],[64],mp,0,1,0,0,"[100, 104, 108, 112, 116, 118, 122, 124, 127]",0
32.493,['note_on'],[0],[60],[59],p,0,1,0,0,0,0
32.631,['note_on'],[0],[65],[62],mp,0,1,0,0,0,0
32.734,['note_on'],[0],[57],[55],p,0,1,0,0,0,0
32.85,['note_on'],[0],[60],[52],p,0,1,0,0,0,0
32.968,['note_on'],[0],[65],[58],p,0,1,0,0,0,0
33.132,"['note_on', 'note_on']","[0, 0]","[50, 48]","[63, 47]",p,0,2,0,0,"[124, 106, 88, 34, 2, 0]",0
33.241,['note_on'],[0],[53],[57],p,0,1,0,0,"[6, 22, 38, 56, 68, 82, 92, 100, 108, 116, 124, 127]",0
33.352,['note_on'],[0],[57],[59],p,0,1,0,0,0,0
33.461,['note_on'],[0],[60],[52],p,0,1,0,0,0,0
33.603,['note_on'],[0],[65],[57],p,0,1,0,0,0,0
33.748,['note_on'],[0],[57],[54],p,0,1,0,0,0,0
33.873,['note_on'],[0],[60],[50],p,0,1,0,0,0,0
33.995,['note_on'],[0],[65],[55],p,0,1,0,0,0,0
34.164,"['note_on', 'note_on']","[0, 0]","[50, 43]","[62, 63]",mp,0,2,0,0,"[122, 96, 34, 0]",0
34.276,['note_on'],[0],[55],[48],pp,0,1,0,0,"[1, 10, 20, 28, 36, 46, 56, 65, 78, 90, 98, 108, 116, 124, 127]",0
34.532,['note_on'],[0],[59],[57],p,0,1,0,0,0,0
34.748,['note_on'],[0],[65],[63],mp,0,1,0,0,0,0
35.061,['note_on'],[0],[50],[67],mp,0,1,0,0,0,0
35.258,['note_on'],[0],[43],[59],p,0,1,0,0,"[110, 84, 52, 0]",0
35.395,['note_on'],[0],[55],[52],p,0,1,0,0,"[1, 10, 22, 34, 44, 54, 62, 68, 76, 84, 92, 100, 108, 116, 124, 127]",0
35.547,['note_on'],[0],[59],[58],p,0,1,0,0,0,0
35.665,['note_on'],[0],[65],[63],mp,0,1,0,0,0,0
35.774,['note_on'],[0],[55],[58],p,0,1,0,0,0,0
35.912,['note_on'],[0],[59],[54],p,0,1,0,0,0,0
36.023,['note_on'],[0],[65],[58],p,0,1,0,0,0,0
36.174,['note_on'],[0],[48],[55],p,0,1,0,0,"[118, 98, 76, 20, 0]",0
36.294,['note_on'],[0],[52],[55],p,0,1,0,0,0,0
36.398,['note_on'],[0],[55],[50],p,0,1,0,0,"[8, 20, 44, 56, 64, 70, 80, 86, 92, 98, 102, 108]",0
36.539,['note_on'],[0],[60],[44],pp,0,1,0,0,"[112, 116, 120, 124, 126, 127]",0
36.661,['note_on'],[0],[64],[50],p,0,1,0,0,0,0
36.801,['note_on'],[0],[55],[54],p,0,1,0,0,0,0
36.926,['note_on'],[0],[60],[51],p,0,1,0,0,0,0
37.029,['note_on'],[0],[64],[52],p,0,1,0,0,120,0
37.166,['note_on'],[0],[48],[57],p,0,1,0,0,"[100, 80, 56, 0]",0
37.268,['note_on'],[0],[52],[58],p,0,1,0,0,"[1, 12, 26, 38, 50, 60, 70, 80, 88, 94, 102, 108, 116, 124]",0
37.375,['note_on'],[0],[55],[55],p,0,1,0,0,127,0
37.524,['note_on'],[0],[60],[50],p,0,1,0,0,0,0
37.655,['note_on'],[0],[64],[51],p,0,1,0,0,0,0
37.783,['note_on'],[0],[55],[51],p,0,1,0,0,0,0
37.91,['note_on'],[0],[60],[54],p,0,1,0,0,0,0
38.022,['note_on'],[0],[64],[50],p,0,1,0,0,0,0
38.145,['note_on'],[0],[48],[59],p,0,1,0,0,"[110, 0]",0
38.247,['note_on'],[0],[55],[58],p,0,1,0,0,"[1, 14, 30, 42, 56]",0
38.395,['note_on'],[0],[58],[59],p,0,1,0,0,"[65, 76, 86, 92, 102, 108, 116, 120, 126, 127]",0
38.536,['note_on'],[0],[60],[51],p,0,1,0,0,0,0
38.65,['note_on'],[0],[64],[50],p,0,1,0,0,0,0
38.773,['note_on'],[0],[58],[55],p,0,1,0,0,0,0
38.883,['note_on'],[0],[60],[52],p,0,1,0,0,0,0
39.022,['note_on'],[0],[64],[45],pp,0,1,0,0,0,0
39.172,['note_on'],[0],[48],[64],mp,0,1,0,0,"[108, 58, 26, 0]",0
39.274,['note_on'],[0],[55],[52],p,0,1,0,0,"[1, 14, 28, 38, 52, 62, 72, 80, 90, 96, 104, 110, 118, 126]",0
39.412,['note_on'],[0],[58],[66],mp,0,1,0,0,127,0
39.565,['note_on'],[0],[60],[64],mp,0,1,0,0,0,0
39.674,"['note_on', 'note_on']","[0, 0]","[65, 64]","[58, 51]",p,0,2,0,0,0,0
39.808,['note_on'],[0],[58],[59],p,0,1,0,0,0,0
39.932,['note_on'],[0],[60],[55],p,0,1,0,0,0,0
40.057,"['note_on', 'note_on']","[0, 0]","[64, 65]","[42, 51]",pp,0,2,0,0,0,0
40.204,['note_on'],[0],[41],[64],mp,0,1,0,0,"[90, 58, 0]",0
40.305,['note_on'],[0],[53],[47],pp,0,1,0,0,"[2, 10, 18, 26, 30, 36, 44, 50, 58, 62, 70, 80, 90, 96, 106, 112]",0
40.593,['note_on'],[0],[57],[62],mp,0,1,0,0,"[120, 126, 127]",0
40.796,['note_on'],[0],[60],[52],p,0,1,0,0,0,0
41.05,['note_on'],[0],[57],[42],pp,0,1,0,0,0,0
41.152,['note_on'],[0],[41],[57],p,0,1,0,0,"[122, 102, 78]",0
41.316,[],[],[],[],,0,0,0,0,"[52, 0]",0
41.592,[],[],[],[],,0,0,0,0,"[8, 18, 28, 36, 50, 60, 68, 78, 86, 90, 92, 98, 104, 112, 120, 127]",0
41.777,['note_on'],[0],[64],[57],p,0,1,0,0,0,0
41.999,[],[],[],[],,0,0,0,0,120,0
42.146,['note_on'],[0],[42],[60],p,0,1,0,0,"[98, 46, 18, 0]",0
42.272,['note_on'],[0],[48],[62],mp,0,1,0,0,0,0
42.38,['note_on'],[0],[57],[58],p,0,1,0,0,"[14, 30, 44, 60, 74, 86, 96, 104, 110, 116, 124, 127]",0
42.519,['note_on'],[0],[60],[52],p,0,1,0,0,0,0
42.629,['note_on'],[0],[63],[66],mp,0,1,0,0,0,0
42.765,['note_on'],[0],[57],[58],p,0,1,0,0,0,0
42.901,['note_on'],[0],[60],[51],p,0,1,0,0,0,0
43.005,['note_on'],[0],[63],[57],p,0,1,0,0,0,0
43.151,['note_on'],[0],[42],[66],mp,0,1,0,0,"[108, 86, 58, 26, 0]",0
43.276,['note_on'],[0],[48],[57],p,0,1,0,0,"[4, 18, 30, 44, 58, 70, 82, 94, 102, 110, 118, 126, 127]",0
43.402,['note_on'],[0],[57],[58],p,0,1,0,0,0,0
43.53,['note_on'],[0],[60],[51],p,0,1,0,0,0,0
43.648,['note_on'],[0],[63],[55],p,0,1,0,0,0,0
43.773,['note_on'],[0],[57],[55],p,0,1,0,0,0,0
43.88,['note_on'],[0],[60],[58],p,0,1,0,0,0,0
43.984,['note_on'],[0],[63],[50],p,0,1,0,0,0,0
44.148,['note_on'],[0],[44],[59],p,0,1,0,0,"[124, 104, 78, 0]",0
44.308,['note_on'],[0],[53],[48],pp,0,1,0,0,"[4, 20, 34, 48, 60, 72, 86, 94, 102, 110, 118, 126, 127]",0
44.429,['note_on'],[0],[59],[54],p,0,1,0,0,0,0
44.554,['note_on'],[0],[60],[48],pp,0,1,0,0,0,0
44.691,['note_on'],[0],[62],[58],p,0,1,0,0,0,0
44.819,['note_on'],[0],[59],[51],p,0,1,0,0,0,0
44.948,['note_on'],[0],[60],[52],p,0,1,0,0,0,0
45.077,['note_on'],[0],[62],[54],p,0,1,0,0,"[126, 110, 92, 40, 0]",0
45.182,['note_on'],[0],[44],[53],p,0,1,0,0,"[14, 30]",0
45.336,['note_on'],[0],[53],[45],pp,0,1,0,0,"[42, 54, 64, 74, 84, 92, 100, 108, 118, 126, 127]",0
45.456,['note_on'],[0],[59],[52],p,0,1,0,0,0,0
45.584,['note_on'],[0],[60],[50],p,0,1,0,0,0,0
45.711,['note_on'],[0],[62],[57],p,0,1,0,0,0,0
45.861,['note_on'],[0],[59],[55],p,0,1,0,0,0,0
45.997,['note_on'],[0],[60],[54],p,0,1,0,0,0,0
46.098,['note_on'],[0],[62],[57],p,0,1,0,0,"[112, 88]",0
46.22,['note_on'],[0],[43],[55],p,0,1,0,0,"[58, 0]",0
46.382,['note_on'],[0],[53],[50],p,0,1,0,0,"[6, 26, 44, 60, 74, 90, 98, 108, 118, 126, 127]",0
46.501,['note_on'],[0],[55],[50],p,0,1,0,0,0,0
46.63,['note_on'],[0],[58],[61],p,0,1,0,0,0,0
46.744,"['note_on', 'note_on', 'note_on']","[0, 0, 0]","[62, 60, 58]","[52, 48, 31]",pp,0,3,0,0,0,0
46.884,['note_on'],[0],[55],[57],p,0,1,0,0,0,0
47.034,['note_on'],[0],[58],[70],mp,0,1,0,0,0,0
47.134,['note_on'],[0],[62],[50],p,0,1,0,0,"[122, 100]",0
47.273,['note_on'],[0],[43],[55],p,0,1,0,0,0,0
47.41,['note_on'],[0],[53],[50],p,0,1,0,0,"[4, 20, 32, 44, 56, 66, 76, 86, 92, 100, 108, 116, 124, 127]",0
47.546,['note_on'],[0],[55],[47],pp,0,1,0,0,0,0
47.675,['note_on'],[0],[59],[47],pp,0,1,0,0,0,0
47.794,['note_on'],[0],[62],[57],p,0,1,0,0,0,0
47.933,['note_on'],[0],[55],[57],p,0,1,0,0,0,0
48.055,['note_on'],[0],[59],[62],mp,0,1,0,0,0,0
48.167,['note_on'],[0],[62],[54],p,0,1,0,0,0,0
48.32,['note_on'],[0],[43],[55],p,0,1,0,0,"[126, 108, 86, 58, 0]",0
48.422,['note_on'],[0],[52],[54],p,0,1,0,0,"[6, 22, 34, 46, 58, 66, 76, 86, 92, 98, 106]",0
48.532,['note_on'],[0],[55],[52],p,0,1,0,0,"[112, 120, 126, 127]",0
48.732,['note_on'],[0],[60],[52],p,0,1,0,0,0,0
48.869,['note_on'],[0],[64],[50],p,0,1,0,0,0,0
48.977,['note_on'],[0],[55],[48],pp,0,1,0,0,0,0
49.135,['note_on'],[0],[60],[50],p,0,1,0,0,0,0
49.255,['note_on'],[0],[64],[58],p,0,1,0,0,0,0
49.358,['note_on'],[0],[43],[58],p,0,1,0,0,"[0, 8]",0
49.542,['note_on'],[0],[52],[54],p,0,1,0,0,"[28, 44, 58, 70, 80, 90, 100, 110, 120, 127]",0
49.648,['note_on'],[0],[55],[47],pp,0,1,0,0,0,0
49.802,['note_on'],[0],[60],[47],pp,0,1,0,0,0,0
49.921,['note_on'],[0],[64],[62],mp,0,1,0,0,0,0
50.038,['note_on'],[0],[55],[51],p,0,1,0,0,0,0
50.178,['note_on'],[0],[60],[51],p,0,1,0,0,0,0
50.292,['note_on'],[0],[64],[54],p,0,1,0,0,0,0
